,date,hour,kitchen,bathroom,lounge,frontdoor,bedroom,kettle,hallway,fridgedoor,backdoor,oven,total
104,2019-08-18,8,0,2,2,1,4,0,3,1,1,0,14
105,2019-08-18,9,0,3,2,0,6,0,2,1,1,0,15
106,2019-08-18,10,6,0,7,1,1,0,6,5,0,0,26
107,2019-08-18,11,6,0,6,0,0,1,4,1,0,0,18
108,2019-08-18,12,6,1,11,3,1,0,8,1,0,0,31
109,2019-08-18,13,11,3,14,1,1,1,9,0,4,0,44
110,2019-08-18,14,13,0,18,0,1,0,12,1,0,1,46
111,2019-08-18,15,7,1,13,0,0,0,4,6,0,0,31
112,2019-08-18,16,5,0,5,1,1,0,4,1,0,0,17
113,2019-08-18,17,10,0,17,1,0,1,11,1,3,0,44
114,2019-08-18,18,5,0,18,7,0,0,17,2,3,0,52
115,2019-08-18,19,0,3,4,2,7,0,6,2,0,0,24
116,2019-08-18,20,0,0,0,0,0,0,0,0,0,0,0
117,2019-08-18,21,0,0,0,0,0,0,0,0,0,0,0
118,2019-08-18,22,0,0,0,0,0,0,0,0,0,0,0
119,2019-08-18,23,0,1,0,0,0,0,0,0,0,0,1
120,2019-08-19,0,0,0,0,0,0,0,0,0,0,0,0
121,2019-08-19,1,0,0,0,0,0,0,0,0,0,0,0
122,2019-08-19,2,0,1,0,0,1,0,0,0,0,0,2
123,2019-08-19,3,0,1,0,0,2,0,0,0,0,0,3
124,2019-08-19,4,0,0,0,0,0,0,0,0,0,0,0
125,2019-08-19,5,0,0,0,0,0,0,0,0,0,0,0
126,2019-08-19,6,0,2,3,0,3,1,2,1,1,1,14
127,2019-08-19,7,0,3,2,0,4,0,2,2,1,0,14
128,2019-08-19,8,8,6,10,0,7,0,11,0,1,0,43
129,2019-08-19,9,0,0,0,0,0,0,0,0,0,0,0
130,2019-08-19,10,0,0,0,0,0,0,0,0,0,0,0
131,2019-08-19,11,3,0,5,3,0,0,5,0,0,0,16
132,2019-08-19,12,6,0,7,2,0,0,7,2,0,0,24
133,2019-08-19,13,8,0,10,5,2,0,10,1,1,0,37
134,2019-08-19,14,0,0,2,0,0,0,1,0,0,0,3
135,2019-08-19,15,2,1,4,1,0,0,5,1,0,0,14
136,2019-08-19,16,5,0,14,2,1,0,12,2,1,1,38
137,2019-08-19,17,8,0,10,2,0,0,5,3,0,0,28
138,2019-08-19,18,2,3,7,1,3,0,6,0,0,0,22
139,2019-08-19,19,0,0,0,0,0,0,0,0,0,0,0
140,2019-08-19,20,0,0,0,0,0,0,0,0,0,0,0
141,2019-08-19,21,0,1,0,0,1,0,0,0,0,0,2
142,2019-08-19,22,0,1,0,0,1,0,0,0,0,0,2
143,2019-08-19,23,0,0,0,0,0,0,0,0,0,0,0
144,2019-08-20,0,0,1,0,0,2,0,0,0,0,0,3
145,2019-08-20,1,0,0,0,0,0,0,0,0,0,0,0
146,2019-08-20,2,0,0,0,0,0,0,0,0,0,0,0
147,2019-08-20,3,0,0,0,0,0,0,0,0,0,0,0
148,2019-08-20,4,0,1,0,0,0,0,0,0,0,0,1
149,2019-08-20,5,0,2,6,0,6,1,7,3,1,1,27
150,2019-08-20,6,0,5,1,0,6,0,1,0,0,0,13
151,2019-08-20,7,0,5,3,1,6,0,4,0,0,0,19
152,2019-08-20,8,2,0,5,2,0,0,5,3,0,0,17
153,2019-08-20,9,5,0,6,1,0,0,5,1,0,0,18
154,2019-08-20,10,1,0,1,0,0,1,0,2,0,0,5
155,2019-08-20,11,3,1,5,0,2,0,4,0,0,0,15
156,2019-08-20,12,1,0,1,1,0,0,1,0,0,0,4
157,2019-08-20,13,6,0,10,1,0,0,9,2,0,1,29
158,2019-08-20,14,7,0,9,0,1,0,7,0,0,0,24
159,2019-08-20,15,4,0,7,1,1,0,7,0,0,0,20
160,2019-08-20,16,9,0,13,1,1,0,8,1,0,0,33
161,2019-08-20,17,0,1,5,0,2,0,8,0,0,0,16
162,2019-08-20,18,0,4,7,0,4,0,9,0,0,0,24
163,2019-08-20,19,4,3,6,0,4,0,8,0,0,0,25
164,2019-08-20,20,0,0,0,0,0,0,0,0,0,0,0
165,2019-08-20,21,0,0,0,0,0,0,0,0,0,0,0
166,2019-08-20,22,0,0,0,0,0,0,0,0,0,0,0
167,2019-08-20,23,0,1,0,0,1,0,0,0,0,0,2
168,2019-08-21,0,0,0,0,0,0,0,0,0,0,0,0
169,2019-08-21,1,0,0,0,0,0,0,0,0,0,0,0
170,2019-08-21,2,0,2,0,0,2,0,0,0,0,0,4
171,2019-08-21,3,1,1,1,0,1,0,1,0,0,0,5
172,2019-08-21,4,0,1,0,0,2,0,0,0,0,0,3
173,2019-08-21,5,1,1,1,0,1,0,1,1,1,0,7
174,2019-08-21,6,4,0,2,0,0,1,1,4,0,1,13
175,2019-08-21,7,0,8,2,0,9,0,2,0,0,0,21
176,2019-08-21,8,3,2,6,1,2,0,7,0,0,0,21
177,2019-08-21,9,1,0,3,3,1,0,4,0,0,0,12
178,2019-08-21,10,0,0,0,0,0,0,0,0,0,0,0
179,2019-08-21,11,0,0,0,0,0,0,0,0,0,0,0
180,2019-08-21,12,0,0,0,0,0,0,0,0,0,0,0
181,2019-08-21,13,0,0,0,0,0,0,0,0,0,0,0
182,2019-08-21,14,1,0,6,1,0,0,5,0,0,0,13
183,2019-08-21,15,0,1,8,2,1,0,11,0,0,0,23
184,2019-08-21,16,0,2,3,0,2,0,2,1,0,0,10
185,2019-08-21,17,0,0,3,1,1,0,3,0,1,0,9
186,2019-08-21,18,0,0,5,1,0,1,4,1,0,0,12
187,2019-08-21,19,1,5,6,0,6,0,5,0,1,0,24
188,2019-08-21,20,0,1,0,0,1,0,0,0,0,0,2
189,2019-08-21,21,0,0,0,0,0,0,0,0,0,0,0
190,2019-08-21,22,0,0,0,0,0,0,0,0,0,0,0
191,2019-08-21,23,0,0,0,0,0,0,0,0,0,0,0
192,2019-08-22,0,0,0,0,0,0,0,0,0,0,0,0
193,2019-08-22,1,0,1,0,0,2,0,0,0,0,0,3
194,2019-08-22,2,0,1,0,0,0,0,0,0,0,0,1
195,2019-08-22,3,0,0,0,0,0,0,0,0,0,0,0
196,2019-08-22,4,0,0,0,0,0,0,0,0,0,0,0
197,2019-08-22,5,0,0,1,0,1,1,1,1,2,0,7
198,2019-08-22,6,0,2,1,0,2,0,1,1,0,0,7
199,2019-08-22,7,0,4,0,0,5,0,0,0,0,0,9
200,2019-08-22,8,0,4,6,1,3,0,6,2,0,0,22
201,2019-08-22,9,0,0,1,1,0,0,1,0,0,0,3
202,2019-08-22,10,0,0,0,0,0,0,0,0,0,0,0
203,2019-08-22,11,0,0,3,1,0,0,2,1,0,0,7
204,2019-08-22,12,1,0,3,1,0,1,3,3,0,0,12
205,2019-08-22,13,0,0,0,1,0,0,1,0,0,0,2
206,2019-08-22,14,0,0,5,1,0,0,5,1,0,0,12
207,2019-08-22,15,0,0,3,1,0,0,3,0,0,0,7
208,2019-08-22,16,0,1,8,1,0,0,9,0,0,0,19
209,2019-08-22,17,1,0,8,1,1,0,9,1,0,1,22
210,2019-08-22,18,1,0,10,1,0,0,7,3,0,1,23
211,2019-08-22,19,0,2,7,2,2,1,7,2,0,0,23
212,2019-08-22,20,0,0,0,0,0,0,0,0,0,0,0
213,2019-08-22,21,0,0,0,0,0,0,0,0,0,0,0
214,2019-08-22,22,0,0,0,0,0,0,0,0,0,0,0
215,2019-08-22,23,0,0,0,0,0,0,0,0,0,0,0
216,2019-08-23,0,0,0,0,0,0,0,0,0,0,0,0
217,2019-08-23,1,0,2,0,0,2,0,0,0,0,0,4
218,2019-08-23,2,0,0,0,0,0,0,0,0,0,0,0
219,2019-08-23,3,0,0,0,0,1,0,0,0,0,0,1
220,2019-08-23,4,0,0,0,0,0,0,0,0,0,0,0
221,2019-08-23,5,0,1,0,0,0,0,0,0,0,0,1
222,2019-08-23,6,0,2,5,0,4,1,4,4,1,1,22
223,2019-08-23,7,1,4,1,0,4,0,1,0,0,0,11
224,2019-08-23,8,5,4,8,2,4,0,8,1,0,0,32
225,2019-08-23,9,3,0,5,2,0,0,4,2,0,0,16
226,2019-08-23,10,8,0,21,9,1,1,21,7,0,1,69
227,2019-08-23,11,4,0,15,3,0,0,15,0,0,0,37
228,2019-08-23,12,3,0,7,4,0,0,6,0,0,0,20
229,2019-08-23,13,0,0,0,0,0,0,0,0,0,0,0
230,2019-08-23,14,7,0,9,1,0,0,7,0,1,0,25
231,2019-08-23,15,5,0,8,0,0,0,5,1,0,0,19
232,2019-08-23,16,0,1,5,0,1,0,6,0,0,0,13
233,2019-08-23,17,0,0,9,0,2,0,11,1,2,1,26
234,2019-08-23,18,6,2,14,7,5,0,14,0,0,0,48
235,2019-08-23,19,2,4,3,0,5,0,3,0,0,0,17
236,2019-08-23,20,0,0,0,0,0,0,0,0,0,0,0
237,2019-08-23,21,0,2,0,0,3,0,0,0,0,0,5
238,2019-08-23,22,0,0,0,0,0,0,0,0,0,0,0
239,2019-08-23,23,0,0,0,0,0,0,0,0,0,0,0
240,2019-08-24,0,0,0,0,0,0,0,0,0,0,0,0
241,2019-08-24,1,0,1,0,0,0,0,0,0,0,0,1
242,2019-08-24,2,0,0,0,0,0,0,0,0,0,0,0
243,2019-08-24,3,0,0,0,0,0,0,0,0,0,0,0
244,2019-08-24,4,0,2,0,0,2,0,0,0,0,0,4
245,2019-08-24,5,0,0,0,0,0,0,0,0,0,0,0
246,2019-08-24,6,0,2,2,0,3,1,2,3,1,1,15
247,2019-08-24,7,0,5,6,3,9,0,7,0,0,0,30
248,2019-08-24,8,0,0,1,0,1,0,2,0,0,0,4
249,2019-08-24,9,0,0,4,1,0,0,3,1,0,0,9
250,2019-08-24,10,1,0,2,0,0,1,2,1,0,0,7
251,2019-08-24,11,4,0,7,0,0,0,1,4,0,0,16
252,2019-08-24,12,3,0,4,0,0,1,2,1,0,0,11
253,2019-08-24,13,1,1,3,0,0,0,4,0,0,0,9
254,2019-08-24,14,2,1,5,1,1,0,5,0,0,0,15
255,2019-08-24,15,0,0,6,0,0,0,6,0,1,0,13
256,2019-08-24,16,0,0,3,0,1,0,3,1,0,0,8
257,2019-08-24,17,1,0,9,3,0,1,8,2,0,0,24
258,2019-08-24,18,0,7,2,0,7,0,2,0,0,0,18
259,2019-08-24,19,0,1,0,0,2,0,0,0,0,0,3
260,2019-08-24,20,0,1,1,0,1,0,1,0,0,0,4
261,2019-08-24,21,0,1,0,0,0,0,0,0,0,0,1
262,2019-08-24,22,0,0,0,0,0,0,0,0,0,0,0
263,2019-08-24,23,0,0,0,0,0,0,0,0,0,0,0
264,2019-08-25,0,0,1,0,0,2,0,0,0,0,0,3
265,2019-08-25,1,0,0,0,0,0,0,0,0,0,0,0
266,2019-08-25,2,0,0,0,0,0,0,0,0,0,0,0
267,2019-08-25,3,0,1,0,0,0,0,0,0,0,0,1
268,2019-08-25,4,0,0,0,0,0,0,0,0,0,0,0
269,2019-08-25,5,0,1,1,0,2,1,1,1,1,1,9
270,2019-08-25,6,0,1,1,0,1,0,1,1,0,0,5
271,2019-08-25,7,0,6,0,0,6,0,0,0,0,0,12
272,2019-08-25,8,0,1,7,1,3,0,9,2,1,0,24
273,2019-08-25,9,1,0,12,3,2,2,11,10,0,0,41
274,2019-08-25,10,0,1,6,0,0,0,4,1,0,1,13
275,2019-08-25,11,0,0,7,1,0,0,7,3,0,0,18
276,2019-08-25,12,2,0,9,1,0,2,7,3,0,0,24
277,2019-08-25,13,4,0,10,0,0,0,5,1,0,1,21
278,2019-08-25,14,0,0,5,1,0,0,6,1,0,0,13
279,2019-08-25,15,0,0,3,0,0,0,3,0,0,0,6
280,2019-08-25,16,2,0,9,0,1,0,5,0,0,0,17
281,2019-08-25,17,0,0,7,1,4,0,7,4,0,0,23
282,2019-08-25,18,0,0,7,0,0,0,5,3,0,0,15
283,2019-08-25,19,0,1,6,0,1,0,5,0,1,0,14
284,2019-08-25,20,0,0,0,0,1,0,0,0,0,0,1
285,2019-08-25,21,0,0,0,0,0,0,0,0,0,0,0
286,2019-08-25,22,0,3,0,0,2,0,0,0,0,0,5
287,2019-08-25,23,0,0,0,0,0,0,0,0,0,0,0
288,2019-08-26,0,0,0,0,0,0,0,0,0,0,0,0
289,2019-08-26,1,0,0,0,0,0,0,0,0,0,0,0
290,2019-08-26,2,0,0,0,0,0,0,0,0,0,0,0
291,2019-08-26,3,0,2,0,0,2,0,0,0,0,0,4
292,2019-08-26,4,0,0,0,0,0,0,0,0,0,0,0
293,2019-08-26,5,0,0,3,0,1,1,2,4,1,1,13
294,2019-08-26,6,0,5,2,0,5,0,2,0,0,0,14
295,2019-08-26,7,9,7,9,0,9,0,8,1,1,0,44
296,2019-08-26,8,3,2,5,0,5,0,5,0,0,0,20
297,2019-08-26,9,0,0,0,0,0,0,0,0,0,0,0
298,2019-08-26,10,0,0,0,0,0,0,0,0,0,0,0
299,2019-08-26,11,0,0,0,0,0,0,0,0,0,0,0
300,2019-08-26,12,0,0,0,0,0,0,0,0,0,0,0
301,2019-08-26,13,0,0,0,0,0,0,0,0,0,0,0
302,2019-08-26,14,0,0,0,0,0,0,0,0,0,0,0
303,2019-08-26,15,0,0,0,0,0,0,0,0,0,0,0
304,2019-08-26,16,3,0,10,4,0,1,9,5,0,0,32
305,2019-08-26,17,0,0,13,5,0,0,11,1,1,0,31
306,2019-08-26,18,0,1,12,2,6,1,12,2,1,0,37
307,2019-08-26,19,0,1,0,1,2,0,1,0,0,0,5
308,2019-08-26,20,0,0,0,0,0,0,0,0,0,0,0
309,2019-08-26,21,0,0,0,0,0,0,0,0,0,0,0
310,2019-08-26,22,0,0,0,0,0,0,0,0,0,0,0
311,2019-08-26,23,0,0,0,0,0,0,0,0,0,0,0
312,2019-08-27,0,0,1,0,0,2,0,0,0,0,0,3
313,2019-08-27,1,0,0,0,0,0,0,0,0,0,0,0
314,2019-08-27,2,0,0,0,0,0,0,0,0,0,0,0
315,2019-08-27,3,0,0,0,0,0,0,0,0,0,0,0
316,2019-08-27,4,0,0,0,0,0,0,0,0,0,0,0
317,2019-08-27,5,0,1,0,0,1,0,0,0,0,0,2
318,2019-08-27,6,0,1,3,0,2,1,3,3,1,1,15
319,2019-08-27,7,3,5,12,7,8,0,19,0,0,0,54
320,2019-08-27,8,2,0,5,1,0,0,3,1,0,0,12
321,2019-08-27,9,0,0,0,0,0,0,0,0,0,0,0
322,2019-08-27,10,1,0,1,1,0,0,1,0,0,0,4
323,2019-08-27,11,7,0,9,1,1,0,5,1,0,1,25
324,2019-08-27,12,3,0,2,0,0,0,2,0,0,0,7
325,2019-08-27,13,4,0,5,0,0,0,5,0,0,2,16
326,2019-08-27,14,3,0,7,0,0,0,4,0,0,1,15
327,2019-08-27,15,0,0,1,0,0,0,1,0,0,0,2
328,2019-08-27,16,0,0,6,0,0,0,6,0,0,0,12
329,2019-08-27,17,0,0,7,0,0,0,6,1,0,0,14
330,2019-08-27,18,0,3,12,1,4,0,12,0,0,0,32
331,2019-08-27,19,0,4,0,0,4,0,0,0,0,0,8
332,2019-08-27,20,0,0,0,0,1,0,0,0,0,0,1
333,2019-08-27,21,0,0,0,0,0,0,0,0,0,0,0
334,2019-08-27,22,0,1,0,0,0,0,0,0,0,0,1
335,2019-08-27,23,0,0,0,0,0,0,0,0,0,0,0
336,2019-08-28,0,0,0,0,0,1,0,0,0,0,0,1
337,2019-08-28,1,0,1,0,0,0,0,0,0,0,0,1
338,2019-08-28,2,0,1,0,0,2,0,0,0,0,0,3
339,2019-08-28,3,0,0,0,0,0,0,0,0,0,0,0
340,2019-08-28,4,0,1,0,0,1,0,0,0,0,0,2
341,2019-08-28,5,0,1,0,0,0,0,0,0,0,0,1
342,2019-08-28,6,0,1,2,0,2,1,2,2,2,1,13
343,2019-08-28,7,0,4,0,0,4,0,0,0,0,0,8
344,2019-08-28,8,0,4,1,0,5,0,2,0,0,0,12
345,2019-08-28,9,0,0,3,2,0,0,3,1,0,0,9
346,2019-08-28,10,0,0,2,1,0,0,3,0,0,0,6
347,2019-08-28,11,0,0,8,0,0,1,6,1,1,0,17
348,2019-08-28,12,0,0,3,0,0,0,4,0,0,0,7
349,2019-08-28,13,0,0,6,0,2,0,4,0,0,0,12
350,2019-08-28,14,0,0,4,1,1,0,4,1,0,0,11
351,2019-08-28,15,0,0,4,0,0,0,4,0,0,0,8
352,2019-08-28,16,0,0,8,4,0,0,8,0,0,0,20
353,2019-08-28,17,0,0,9,3,0,0,8,2,0,0,22
354,2019-08-28,18,0,3,9,3,4,0,12,1,0,0,32
355,2019-08-28,19,0,3,1,0,3,0,1,0,0,0,8
356,2019-08-28,20,0,1,0,0,1,0,0,0,0,0,2
357,2019-08-28,21,0,0,0,0,0,0,0,0,0,0,0
358,2019-08-28,22,0,0,0,0,0,0,0,0,0,0,0
359,2019-08-28,23,0,3,0,0,4,0,0,0,0,0,7
360,2019-08-29,0,0,0,0,0,0,0,0,0,0,0,0
361,2019-08-29,1,0,0,0,0,0,0,0,0,0,0,0
362,2019-08-29,2,0,0,0,0,0,0,0,0,0,0,0
363,2019-08-29,3,0,0,1,0,0,0,2,0,0,0,3
364,2019-08-29,4,0,0,0,0,0,0,0,0,0,0,0
365,2019-08-29,5,0,2,2,0,4,1,3,3,2,1,18
366,2019-08-29,6,0,7,0,0,7,0,0,0,0,0,14
367,2019-08-29,7,0,4,4,2,5,0,4,1,0,0,20
368,2019-08-29,8,3,0,7,0,0,0,5,2,1,0,18
369,2019-08-29,9,0,0,0,0,0,0,0,0,0,0,0
370,2019-08-29,10,0,0,0,0,0,0,0,0,0,0,0
371,2019-08-29,11,1,0,2,0,0,0,2,0,0,0,5
372,2019-08-29,12,3,0,6,0,0,0,4,0,0,0,13
373,2019-08-29,13,6,0,7,1,0,1,3,4,0,0,22
374,2019-08-29,14,2,0,6,1,0,1,2,2,0,0,14
375,2019-08-29,15,5,0,7,1,0,0,3,0,0,0,16
376,2019-08-29,16,5,0,8,1,0,1,3,4,2,1,25
377,2019-08-29,17,1,0,8,0,1,0,8,1,1,0,20
378,2019-08-29,18,0,2,10,0,0,0,10,0,0,0,22
379,2019-08-29,19,0,3,3,1,3,0,3,2,0,0,15
380,2019-08-29,20,0,0,0,0,1,0,0,0,0,0,1
381,2019-08-29,21,0,1,0,0,0,0,0,0,0,0,1
382,2019-08-29,22,0,0,0,0,0,0,0,0,0,0,0
383,2019-08-29,23,0,0,0,0,0,0,0,0,0,0,0
384,2019-08-30,0,0,1,0,0,1,0,0,0,0,0,2
385,2019-08-30,1,0,0,0,0,0,0,0,0,0,0,0
386,2019-08-30,2,0,1,0,0,2,0,0,0,0,0,3
387,2019-08-30,3,0,0,0,0,0,0,0,0,0,0,0
388,2019-08-30,4,0,0,0,0,0,0,0,0,0,0,0
389,2019-08-30,5,0,1,1,0,1,0,1,1,1,0,6
390,2019-08-30,6,0,1,1,0,1,1,1,1,0,1,7
391,2019-08-30,7,0,5,0,0,5,0,0,0,0,0,10
392,2019-08-30,8,4,4,9,0,6,0,5,2,0,0,30
393,2019-08-30,9,7,1,13,1,3,0,12,1,1,0,39
394,2019-08-30,10,5,0,10,0,0,0,10,3,0,0,28
395,2019-08-30,11,0,0,0,0,0,0,0,0,0,0,0
396,2019-08-30,12,0,0,0,0,0,0,0,0,0,0,0
397,2019-08-30,13,0,0,0,0,0,0,0,0,0,0,0
398,2019-08-30,14,0,0,0,0,0,0,0,0,0,0,0
399,2019-08-30,15,6,0,11,1,0,0,7,1,1,0,27
400,2019-08-30,16,0,0,10,3,0,0,10,0,0,1,24
401,2019-08-30,17,0,0,8,0,0,0,7,1,0,0,16
402,2019-08-30,18,1,0,5,1,1,1,5,0,0,0,14
403,2019-08-30,19,0,3,3,1,2,0,3,1,1,0,14
404,2019-08-30,20,0,0,0,0,1,0,0,0,0,0,1
405,2019-08-30,21,0,1,0,0,0,0,0,0,0,0,1
406,2019-08-30,22,0,1,0,0,2,0,0,0,0,0,3
407,2019-08-30,23,0,0,0,0,0,0,0,0,0,0,0
408,2019-08-31,0,0,1,0,0,0,0,0,0,0,0,1
409,2019-08-31,1,0,1,0,0,1,0,0,0,0,0,2
410,2019-08-31,2,0,0,0,0,0,0,0,0,0,0,0
411,2019-08-31,3,0,0,0,0,0,0,0,0,0,0,0
412,2019-08-31,4,0,2,0,0,2,0,0,0,0,0,4
413,2019-08-31,5,0,0,0,0,0,0,0,0,0,0,0
414,2019-08-31,6,0,0,2,0,1,1,2,3,2,0,11
415,2019-08-31,7,0,5,1,0,6,0,1,0,0,0,13
416,2019-08-31,8,0,0,10,2,4,0,10,3,1,0,30
417,2019-08-31,9,0,0,11,1,0,0,9,5,0,0,26
418,2019-08-31,10,1,0,11,1,1,1,9,4,2,0,30
419,2019-08-31,11,0,0,5,1,0,0,4,3,0,1,14
